x1,x2,y
18.026097,54.231914,192.40
18.027791,54.233780,189.52
18.028396,54.234638,191.44
18.028573,54.235130,187.59
18.028218,54.236147,187.59
18.028586,54.236859,186.15
18.028688,54.238373,182.31
18.028246,54.240879,193.36
18.026918,54.240599,191.44
18.025552,54.240202,187.59
18.025232,54.240012,186.63
18.024517,54.238804,184.23
18.024139,54.238593,183.75
18.023244,54.238345,184.23
18.022510,54.238333,184.23
18.021710,54.238213,182.31
18.020730,54.237747,180.38
18.019738,54.237387,179.42
18.018467,54.236659,193.84
18.015079,54.235314,197.69
18.013446,54.234337,184.71
18.011940,54.233557,187.59
18.010444,54.232122,195.77
18.010187,54.230694,194.80
18.009294,54.229462,194.80
18.009117,54.228924,196.73
18.008382,54.227579,198.65
18.007982,54.227259,198.65
18.007483,54.227019,197.21
18.007188,54.226696,197.69
18.007336,54.225624,196.73
18.007197,54.225378,201.05
18.006050,54.225117,199.13
18.005146,54.224277,200.57
18.003951,54.221874,196.73
18.003273,54.221033,179.90
18.003238,54.220269,200.09
18.003053,54.220063,202.49
18.002648,54.219877,202.01
18.001960,54.220049,199.13
18.001488,54.220168,211.15
18.001145,54.220494,206.34
17.999087,54.221829,185.19
17.998784,54.222010,201.53
17.998503,54.221981,192.88
17.997578,54.221783,197.69
17.995979,54.221584,207.30
17.992120,54.220755,142.89
17.988970,54.220273,139.05
17.986616,54.220087,191.44
17.986141,54.219949,188.56
17.985719,54.219598,187.59
17.984561,54.219155,192.88
17.983852,54.219046,192.40
17.983466,54.218874,194.32
17.982195,54.218652,186.15
17.981443,54.218363,182.31
17.980544,54.218196,175.10
17.979048,54.217714,165.00
17.977652,54.217544,188.08
17.976568,54.216892,182.79
17.976259,54.216811,182.31
17.974962,54.216822,183.75
17.974518,54.216733,185.19
17.973165,54.216017,182.31
17.970399,54.214321,171.73
17.969964,54.213864,169.33
17.968920,54.213128,166.45
17.967118,54.211497,174.14
17.966533,54.211114,173.66
17.964252,54.209936,169.81
17.962975,54.209426,171.73
17.962325,54.209060,171.25
17.960237,54.208305,168.85
17.959116,54.207726,165.48
17.957868,54.207311,160.20
17.957215,54.206664,161.64
17.956834,54.205948,163.56
17.956771,54.205841,163.56
17.956129,54.205783,159.72
17.955742,54.206033,155.39
17.954207,54.206415,159.24
17.952910,54.207191,163.56
17.952314,54.207320,163.08
17.951017,54.207276,166.93
17.949404,54.207491,166.45
17.949383,54.207608,165.00
17.948838,54.207833,165.00
