x1,x2,y
19.435963,50.662744,336.60
19.435910,50.660833,339.48
19.434864,50.659102,332.27
19.433080,50.657690,347.17
19.435095,50.659334,339.00
19.435842,50.660834,339.96
19.439233,50.657218,331.79
19.438657,50.646669,365.44
19.438926,50.645972,369.76
19.440742,50.644164,363.04
19.442098,50.643410,361.59
19.443001,50.643161,361.11
19.452599,50.643947,358.23
19.453316,50.644194,363.04
19.453154,50.644837,364.00
19.453854,50.647089,372.65
19.455484,50.647088,377.45
19.455336,50.646968,377.45
19.459588,50.646124,384.66
19.467326,50.644087,385.63
19.472716,50.643307,378.90
19.472030,50.641560,361.59
19.472670,50.640820,365.44
19.474132,50.640223,367.84
19.474766,50.640317,369.76
19.474827,50.640156,371.69
19.475355,50.640203,369.76
19.474157,50.635075,361.11
19.471648,50.629353,347.17
19.470292,50.627349,344.77
19.470759,50.624878,332.75
19.470920,50.620647,337.08
19.470074,50.617384,332.27
19.469491,50.616382,333.71
19.474197,50.615366,344.77
19.469359,50.616367,335.64
19.468724,50.615900,336.12
19.468046,50.614807,337.08
19.472459,50.614136,340.44
19.475019,50.613503,351.98
19.475357,50.613253,351.98
19.478864,50.612371,357.75
19.480889,50.611433,355.34
19.482035,50.611270,351.98
19.487155,50.611528,342.37
19.489560,50.611398,340.92
19.490024,50.611865,339.48
19.492285,50.612201,344.77
19.492862,50.612764,352.94
19.493091,50.612732,352.94
19.491997,50.612111,344.77
19.490325,50.611876,340.92
19.489720,50.611526,340.44
19.489902,50.611363,340.92
19.490933,50.611339,345.25
19.491590,50.611579,348.13
19.493200,50.611390,347.17
19.495547,50.611672,345.73
19.494100,50.611897,347.17
19.494397,50.612521,346.69
19.494126,50.611838,346.21
19.495314,50.611744,345.73
19.496723,50.611207,337.56
19.502372,50.610772,327.95
19.509413,50.611195,323.14
19.510212,50.611637,325.54
19.509660,50.610926,321.70
19.510929,50.610870,319.78
19.511514,50.610427,318.81
19.514780,50.609347,317.37
19.515861,50.609202,315.93
19.518465,50.608241,312.57
19.528020,50.603526,313.05
19.528613,50.603037,315.45
19.530037,50.602850,313.53
19.533993,50.601256,307.28
19.536665,50.599705,305.36
19.540066,50.598571,305.36
19.543012,50.598227,303.43
19.544666,50.597129,306.80
19.546551,50.596462,302.95
19.546674,50.596027,305.84
19.546085,50.595456,311.60
19.545809,50.594157,318.33
19.544759,50.593170,318.33
19.542955,50.592212,309.20
19.542561,50.591744,308.24
19.543434,50.590387,310.64
19.541490,50.589425,312.57
19.538758,50.588694,313.53
19.530887,50.585547,317.37
19.531331,50.585693,316.89
19.531483,50.585008,318.33
19.529360,50.583387,320.74
19.529661,50.582256,335.16
19.528312,50.580665,329.87
19.525382,50.578844,339.00
19.524833,50.577468,344.29
19.523294,50.576064,348.62
19.523276,50.574876,355.83
19.524037,50.575325,359.67
19.522937,50.574755,355.34
19.522490,50.574254,363.04
19.525168,50.570547,364.96
19.527050,50.569269,356.79
19.534885,50.567109,333.71
19.534576,50.566257,332.75
19.534640,50.565323,332.75
19.532630,50.562148,329.87
19.533021,50.560035,321.70
19.530687,50.556473,322.66
19.530048,50.555980,323.62
19.528826,50.553841,336.60
19.528499,50.551548,360.15
19.527990,50.551211,364.00
19.526752,50.551115,375.53
19.524583,50.549948,389.95
19.523167,50.549620,384.18
19.522589,50.549879,383.22
19.521991,50.549611,383.70
19.521678,50.549864,376.01
19.521190,50.549715,384.66
19.521763,50.549799,398.12
19.521854,50.549991,400.05
19.520854,50.550517,407.26
19.521967,50.549798,394.28
19.521227,50.549675,391.39
19.521551,50.549823,392.84
19.520889,50.550106,393.80
19.521532,50.549870,393.32
19.519881,50.549002,388.99
19.520225,50.548156,389.47
19.520112,50.547578,394.28
19.519118,50.546730,406.29
19.518951,50.545371,392.84
19.517766,50.544682,395.72
19.513401,50.542848,386.59
19.508408,50.533574,378.90
19.505633,50.532880,384.66
19.506891,50.530329,395.24
19.506861,50.529912,398.60
19.504851,50.527054,389.95
19.507953,50.526755,392.84
19.507609,50.526263,393.80
19.510029,50.525193,397.64
19.513628,50.522674,402.45
19.513268,50.522959,404.37
19.517621,50.520345,393.80
19.519172,50.522441,398.12
19.517678,50.520378,391.87
19.520002,50.518797,391.87
19.525787,50.516962,374.09
19.530259,50.516041,367.84
19.533604,50.515723,364.96
19.534861,50.515342,363.52
19.537594,50.513862,359.67
19.537511,50.513646,360.63
19.538037,50.513563,359.67
19.538244,50.511407,363.52
19.540091,50.509034,384.18
19.555490,50.502783,347.17
19.552204,50.499612,352.46
19.553031,50.498791,349.10
19.552418,50.498184,351.98
19.552870,50.497809,352.46
19.552737,50.497468,352.94
19.552862,50.497631,391.39
19.552700,50.497432,357.27
19.552850,50.497733,358.23
19.552371,50.498125,358.23
19.550129,50.496253,358.71
19.549370,50.494742,359.19
19.549182,50.493119,360.63
19.548205,50.490828,364.00
19.549424,50.489653,364.48
19.549404,50.489354,366.88
19.545886,50.487491,391.39
19.543369,50.484984,405.81
19.539293,50.482167,414.47
19.536705,50.479300,407.26
19.534510,50.478966,408.70
19.532055,50.477857,415.43
19.527884,50.476500,413.50
19.525205,50.475910,410.62
19.520867,50.474255,412.06
19.524368,50.469976,438.50
19.531497,50.465066,448.59
19.534488,50.462007,436.58
19.537231,50.460229,427.44
19.545331,50.456149,432.25
19.546593,50.454750,433.21
19.546590,50.454425,435.13
19.547694,50.454463,430.81
19.547919,50.453868,432.25
19.551823,50.453820,449.07
19.551386,50.452975,455.32
19.551750,50.452656,462.05
19.551460,50.452789,457.72
19.551506,50.453427,449.07
19.551948,50.453781,448.11
19.552345,50.453719,451.00
19.554884,50.454275,454.36
19.558580,50.454213,434.17
19.560806,50.453721,430.81
19.562427,50.453019,425.52
19.567551,50.452327,418.79
19.570358,50.451239,419.75
19.574924,50.450379,407.74
19.579443,50.448857,391.39
19.582677,50.447175,387.07
19.583415,50.445526,395.72
19.587000,50.442023,388.03
19.592406,50.439846,398.12
19.593586,50.438751,411.10
19.594699,50.437154,418.31
19.602884,50.432218,395.72
19.603152,50.431825,395.72
19.603109,50.431007,393.32
19.606204,50.431537,390.43
19.606784,50.430984,395.72
19.611085,50.429098,400.53
19.613953,50.428614,405.33
19.613784,50.428548,401.97
19.618410,50.428013,419.27
19.621673,50.427087,434.17
19.623102,50.427197,441.86
19.628028,50.425989,438.98
19.635141,50.423804,416.87
19.637182,50.423607,418.31
19.639502,50.423987,418.79
19.642270,50.425631,424.08
19.648672,50.430651,454.84
19.650785,50.433056,427.44
19.651211,50.433864,419.27
19.652241,50.434564,412.06
19.653515,50.435979,402.93
19.662522,50.437274,412.06
19.664268,50.437249,415.43
19.665835,50.437719,419.75
19.669153,50.438153,424.08
19.670942,50.438961,425.04
19.673072,50.440762,429.37
19.676494,50.439554,438.02
19.675619,50.439714,437.06
19.675011,50.439091,447.15
19.675721,50.439041,448.59
19.676551,50.438292,448.11
19.675749,50.438995,447.15
19.674955,50.439085,446.67
19.675870,50.439805,442.82
19.678274,50.438775,440.42
19.676818,50.434231,414.95
19.677178,50.433849,414.95
19.677128,50.433425,413.50
19.674306,50.431095,402.93
19.672994,50.430807,407.26
19.672062,50.430247,407.74
19.671494,50.429249,407.74
19.668452,50.427142,397.64
19.665293,50.426749,388.99
19.664766,50.426145,386.11
19.665347,50.424953,385.63
19.665134,50.424093,382.74
19.664068,50.423490,386.11
19.663013,50.423354,384.66
19.661030,50.422576,395.72
19.657160,50.420618,387.55
19.655513,50.417648,386.59
19.653791,50.416627,398.60
19.652899,50.416657,406.29
19.652353,50.416379,413.02
19.651648,50.413281,438.02
19.651105,50.413183,437.54
19.649290,50.413549,437.54
19.647939,50.414100,441.86
19.645078,50.413780,437.54
19.639748,50.414127,413.50
19.636930,50.412843,396.68
19.635614,50.410549,397.16
19.634711,50.410650,397.16
19.634187,50.410355,398.60
19.632433,50.411193,389.95
19.630323,50.411681,386.59
19.629608,50.412121,386.11
19.628735,50.411958,387.07
19.627245,50.411302,387.07
19.626768,50.411402,386.11
19.625635,50.412250,387.55
19.623354,50.410479,376.01
19.616678,50.406046,368.80
19.613985,50.404618,373.13
19.613085,50.403301,370.73
19.615771,50.402536,373.61
19.618080,50.402737,380.82
19.630679,50.397926,356.79
19.631608,50.394534,353.90
19.631456,50.393891,345.73
19.633767,50.394428,343.33
19.637871,50.393569,342.37
19.641054,50.393327,343.33
19.644086,50.393790,343.81
19.644357,50.392723,339.48
19.645349,50.391385,336.60
19.645642,50.390211,336.12
19.645261,50.387134,339.96
19.644512,50.386619,339.48
19.641891,50.385914,341.89
19.641734,50.385608,341.89
19.642159,50.383873,339.00
19.642920,50.382408,336.60
19.641808,50.385348,340.92
19.641969,50.387407,336.60
19.641151,50.388713,335.16
19.641106,50.389353,336.60
19.641030,50.388806,335.16
19.641823,50.387648,336.60
19.641877,50.386387,339.96
19.642129,50.386093,341.89
19.644798,50.386678,339.00
19.645375,50.387139,340.92
19.645387,50.387506,341.41
19.644706,50.387630,344.29
19.643144,50.388407,361.59
19.644513,50.387720,341.89
19.645309,50.387555,340.92
19.645229,50.387107,339.00
19.644695,50.386688,338.52
19.642207,50.386087,340.44
19.641704,50.385581,339.96
19.642185,50.383796,337.56
19.642708,50.382974,334.68
19.642592,50.382496,333.71
19.641419,50.381821,331.79
19.641514,50.381041,330.83
19.640780,50.380240,331.79
19.640696,50.379014,333.71
19.638784,50.376452,333.71
19.637647,50.375690,333.71
19.637088,50.374466,332.27
19.635517,50.373402,332.75
19.631788,50.371843,331.31
19.630906,50.371758,330.83
19.630507,50.371389,327.95
19.629504,50.371561,326.02
19.625594,50.371233,327.47
19.620748,50.372181,327.95
19.621682,50.371576,325.06
19.621836,50.371186,323.62
19.620855,50.370282,323.14
19.614028,50.367544,325.54
19.613275,50.366761,319.78
19.612150,50.366790,321.22
19.610855,50.366091,319.30
19.610234,50.364716,322.18
19.609096,50.364125,319.30
19.604745,50.362915,320.74
19.603461,50.362276,317.37
19.602527,50.362187,317.85
19.603286,50.359986,322.18
19.604652,50.353789,332.27
19.607457,50.350397,351.98
19.612905,50.346471,343.33
19.616028,50.344960,336.12
19.615299,50.345341,336.60
19.613324,50.343630,336.60
19.613967,50.342949,339.00
19.614220,50.341176,338.04
19.613138,50.338700,336.12
19.612431,50.338376,336.12
19.596355,50.335267,347.65
19.596237,50.334237,354.86
19.595716,50.333928,357.27
19.595275,50.332202,372.65
19.595561,50.331318,381.30
19.596351,50.330554,388.51
19.596621,50.329902,379.86
19.598124,50.328429,362.55
19.598516,50.326047,362.55
19.593886,50.320678,356.79
19.579691,50.318215,358.23
19.579484,50.317940,357.27
19.579936,50.315537,359.19
19.579948,50.313334,362.55
19.576552,50.313270,372.65
19.577360,50.304460,398.60
19.581748,50.304547,383.22
19.585775,50.302073,379.86
19.591603,50.299155,368.32
19.593193,50.298905,367.36
19.593723,50.298062,368.32
19.594515,50.297483,376.97
19.595702,50.295805,370.73
19.594594,50.293420,366.40
19.593959,50.287630,366.88
19.594707,50.285520,364.00
19.592974,50.284726,365.44
19.591488,50.284358,362.55
19.587882,50.284255,364.00
19.588203,50.282896,360.63
19.576659,50.280549,368.80
19.572936,50.280103,372.17
19.572459,50.279734,372.65
19.572464,50.279123,373.13
19.568284,50.278379,358.23
19.568007,50.278137,357.75
19.569041,50.277492,357.27
19.569204,50.277106,356.79
19.568852,50.276220,355.83
19.567509,50.276438,353.90
19.564979,50.277300,352.94
19.563437,50.277529,353.42
19.562220,50.278134,355.34
19.559184,50.278904,357.27
19.562230,50.278173,356.31
19.563426,50.277550,353.42
19.567181,50.276468,353.90
19.568757,50.276219,355.34
19.568695,50.275574,354.38
19.566800,50.275703,349.10
19.567351,50.275604,351.02
19.566777,50.274593,352.94
19.572158,50.270995,352.94
19.572524,50.271703,350.06
19.572862,50.271719,350.06
19.572395,50.271600,349.58
19.572128,50.271135,351.02
19.572593,50.270868,351.98
19.573345,50.270876,350.54
19.573111,50.270835,350.54
19.573087,50.270458,349.10
19.573201,50.270940,365.92
19.572742,50.271004,367.36
19.573595,50.268847,372.17
19.573778,50.268994,371.21
19.576156,50.268642,365.44
19.576740,50.267678,367.84
19.576967,50.266315,369.28
19.577399,50.266293,368.32
19.577224,50.266205,368.32
19.577763,50.265177,369.28
19.577796,50.262941,371.69
19.578254,50.261927,372.65
19.580955,50.259248,376.01
19.583241,50.257722,386.59
19.587095,50.257534,395.24
19.588726,50.258075,399.08
19.589451,50.257714,400.05
19.594474,50.259705,405.33
19.600704,50.255544,405.81
19.603721,50.252867,411.58
19.605222,50.251131,420.23
19.606031,50.250831,422.64
19.606904,50.249959,422.16
19.608219,50.244052,415.43
19.617416,50.246861,400.53
19.617293,50.245878,408.70
19.617637,50.244553,415.43
19.617988,50.244458,415.91
19.620495,50.230784,421.68
19.624584,50.232103,416.87
19.624613,50.231393,378.42
19.624513,50.231989,415.91
19.630356,50.234218,394.28
19.633089,50.234186,390.43
19.635141,50.233770,392.36
19.635603,50.233334,388.99
19.636730,50.233231,389.47
19.638253,50.231570,393.32
19.640666,50.222647,390.91
19.641430,50.221329,402.45
19.642939,50.220780,404.37
19.645817,50.220267,411.58
19.653991,50.217959,421.19
19.656090,50.216595,411.10
19.665493,50.213630,389.47
19.666208,50.212691,388.03
19.667014,50.210478,384.18
19.666445,50.209321,382.26
19.666495,50.208554,381.30
19.667678,50.206956,377.94
19.669903,50.205626,390.91
19.670940,50.205339,398.12
19.671327,50.204524,406.77
19.675325,50.202010,368.80
19.676408,50.201607,357.75
19.675549,50.200658,356.79
19.675359,50.199508,354.38
19.676398,50.197553,353.42
19.676256,50.196932,352.94
19.677140,50.195095,350.54
19.676844,50.193174,348.62
19.676096,50.192073,348.62
19.676793,50.190015,346.21
19.676605,50.189025,345.25
19.677156,50.188056,344.77
19.676758,50.187201,342.37
19.675905,50.186484,340.92
19.674966,50.184880,338.52
19.674887,50.183374,337.56
19.673490,50.182417,334.20
19.673207,50.181838,333.71
19.673413,50.180906,329.39
19.673215,50.180720,329.39
19.670970,50.180306,326.02
19.669802,50.178941,325.54
19.665902,50.179907,345.25
19.662915,50.179494,357.75
19.659435,50.178215,377.94
19.656734,50.177669,395.24
19.652202,50.178060,408.70
19.646339,50.177785,388.99
19.644735,50.177250,381.30
19.640501,50.176984,355.34
19.637966,50.178876,347.17
19.640187,50.175965,337.56
19.639495,50.174614,332.75
19.639528,50.172868,327.47
19.637987,50.172153,323.14
19.636826,50.169288,299.59
19.636899,50.168774,296.70
19.635905,50.166998,295.26
19.634346,50.165946,300.55
19.635547,50.167678,327.95
19.635525,50.168668,338.04
19.634783,50.168857,345.25
19.634512,50.169356,348.62
19.634728,50.168869,349.58
19.635490,50.168566,340.44
19.635471,50.167698,332.27
19.634236,50.166225,307.76
19.634020,50.164814,293.34
19.634352,50.164087,288.05
19.632228,50.161598,283.73
19.630344,50.161762,284.69
19.630147,50.160173,289.49
19.629381,50.159469,288.53
19.628764,50.156577,282.77
19.629985,50.155352,275.07
19.631243,50.152999,274.11
19.634147,50.149807,269.79
19.634567,50.148795,265.46
19.634053,50.147465,263.54
19.632197,50.144453,254.89
19.632148,50.143381,252.00
19.634660,50.142743,252.00
19.636065,50.142018,253.93
19.635084,50.141583,249.60
19.634054,50.137805,247.20
19.633652,50.137777,248.16
19.633441,50.136885,246.72
19.631951,50.136729,246.23
19.631740,50.135962,245.75
19.630879,50.135954,245.27
19.631566,50.134842,244.79
19.629841,50.125539,239.99
19.631360,50.125278,240.47
19.632429,50.124461,242.87
19.633893,50.119408,250.08
19.642570,50.112929,282.28
19.641311,50.105585,317.37
19.642073,50.104758,322.66
19.647065,50.102406,338.52
19.648896,50.101275,324.58
19.654763,50.099652,292.38
19.656521,50.099337,289.49
19.658573,50.098446,285.17
19.658906,50.098464,281.80
19.659006,50.098158,286.61
19.658778,50.098272,318.81
19.662815,50.096410,325.54
19.662992,50.096794,326.02
19.663604,50.097071,325.54
19.664579,50.096951,327.47
19.666649,50.097156,330.83
19.666256,50.097410,328.43
19.666935,50.097188,331.31
19.672056,50.098031,357.75
19.678520,50.098426,373.13
19.681709,50.099799,375.53
19.685651,50.099532,384.18
19.686365,50.098547,377.94
19.689559,50.096855,376.01
19.692445,50.099026,375.53
19.697796,50.096868,352.46
19.698543,50.096833,346.21
19.698566,50.098434,351.98
19.704463,50.098424,349.58
19.706860,50.098628,349.10
19.717572,50.098237,299.59
19.718716,50.096109,288.53
19.717968,50.095630,285.17
19.717904,50.095339,283.25
19.719273,50.095993,283.25
19.721583,50.096156,282.28
19.725415,50.097422,305.84
19.726384,50.097475,308.72
19.727439,50.097136,310.64
19.728242,50.097195,315.45
19.729345,50.096886,313.05
19.735036,50.098156,317.37
19.738623,50.098435,323.62
19.738901,50.098625,325.54
19.739374,50.102748,358.71
19.741963,50.102751,353.90
19.742387,50.105712,362.07
19.743682,50.106312,362.07
19.746177,50.105987,348.13
19.749047,50.105034,345.73
19.750592,50.105773,350.54
19.750671,50.106175,350.54
19.749383,50.106872,336.12
19.748907,50.106670,333.23
19.750445,50.106272,346.21
19.751013,50.106528,349.58
19.751048,50.107214,354.86
19.750280,50.107662,360.63
19.750360,50.108547,362.07
19.751362,50.110063,366.40
19.752022,50.110426,363.52
19.753482,50.110714,360.63
19.758381,50.110925,367.84
19.761895,50.110446,361.11
19.764602,50.103963,345.73
19.771567,50.103275,313.53
19.773701,50.102221,310.64
19.779114,50.100989,292.38
19.779420,50.100144,296.22
19.779085,50.099594,292.86
19.779657,50.098299,292.86
19.780338,50.098399,288.53
19.780697,50.098733,281.80
19.783361,50.099476,262.58
19.784775,50.100326,250.08
19.786388,50.100364,244.79
19.792239,50.101613,237.10
19.793373,50.101225,231.33
19.795979,50.100836,224.61
19.799413,50.099831,215.47
19.803115,50.099143,202.49
19.805478,50.098428,198.17
19.803884,50.096428,197.21
19.803634,50.095524,197.21
19.803991,50.093444,196.73
19.806304,50.093020,196.73
19.808101,50.093501,196.73
19.811515,50.092626,195.28
19.812283,50.092688,196.25
19.813718,50.092359,197.21
19.814364,50.093265,200.09
19.817494,50.092366,202.49
19.818892,50.092178,205.38
19.820300,50.091561,205.38
19.824832,50.091603,196.73
19.826218,50.092031,196.25
19.830137,50.091287,196.25
19.832367,50.091400,197.21
19.836056,50.090856,202.98
19.845822,50.083992,197.21
19.847094,50.083546,191.44
19.860838,50.080853,197.21
19.871967,50.080780,197.69
19.878649,50.082109,199.61
19.887010,50.081935,201.53
19.892612,50.080805,199.61
19.905888,50.075856,196.25
19.907542,50.074738,195.77
19.915370,50.073049,191.92
19.919595,50.071910,191.44
19.920333,50.072955,192.40
19.924502,50.071652,192.88
19.930688,50.071174,198.17
19.931647,50.070768,194.32
19.933530,50.068260,195.28
19.934541,50.065925,192.88
19.935296,50.065676,194.32
19.934147,50.064632,194.32
19.938584,50.063181,198.17
19.938055,50.062359,197.69
19.938967,50.061975,197.69
19.937895,50.060509,198.17
19.938886,50.062088,200.57
19.935925,50.063019,200.57
19.935704,50.063252,200.09
19.933377,50.060578,195.28
19.933022,50.060452,193.84
19.933300,50.059144,192.40
19.932363,50.058676,191.44
19.931817,50.058045,186.63
19.930705,50.057597,190.48
19.927840,50.055465,191.44
19.927985,50.055328,191.44
19.928399,50.055514,191.92
19.928608,50.055355,192.88
19.931560,50.055207,192.88
19.932921,50.054371,192.40
19.931325,50.055260,191.92
19.930750,50.055149,187.59
19.932220,50.054695,188.08
19.932719,50.054225,187.59
19.932771,50.053653,187.11
19.934074,50.051348,187.59
19.932916,50.053274,185.67
19.932585,50.054420,188.08
19.931858,50.054879,185.67
19.930787,50.055111,186.63
19.928098,50.055146,192.88
19.927844,50.054954,193.36
19.929064,50.053406,193.84
19.929458,50.053599,193.36
19.930430,50.053470,191.44
19.930113,50.053861,188.56
19.930962,50.053537,188.56
19.932278,50.051348,188.56
19.932029,50.051721,188.08
19.934817,50.047757,188.08
19.936843,50.045612,191.44
19.938999,50.044471,194.32
19.940115,50.044274,196.25
19.941015,50.043714,195.77
19.942208,50.044203,193.84
19.943305,50.044301,189.52
19.945390,50.044944,189.04
19.949711,50.046748,189.04
19.956090,50.050155,190.00
19.957861,50.050665,194.32
19.957884,50.050269,191.44
19.958500,50.050066,191.92
19.959261,50.050357,191.92
19.961639,50.050299,191.92
19.961972,50.050490,193.84
19.959839,50.053902,197.21
19.959898,50.053376,193.36
19.955695,50.052177,194.32
19.953556,50.050568,194.32
19.947876,50.047545,196.25
19.943543,50.045833,197.21
19.941419,50.045686,197.69
19.938463,50.046556,198.17
19.937801,50.047076,197.21
19.935674,50.049921,200.09
19.936385,50.050106,199.13
19.936125,50.050466,199.61
19.935267,50.050495,199.61
19.935335,50.051371,199.61
19.934479,50.052256,200.57
19.938482,50.053894,200.09
19.938305,50.054059,202.01
19.935920,50.053395,214.03
19.935441,50.053005,215.47
19.936002,50.053419,214.51
19.938135,50.054088,202.01
19.938339,50.054561,202.49
19.938788,50.054235,200.57
19.938476,50.054111,191.92
19.938880,50.054186,201.05
19.938138,50.054631,202.98
19.938300,50.055476,203.94
19.936097,50.055635,203.94
19.933739,50.055088,198.17
19.932689,50.055039,198.17
19.930399,50.055618,199.13
19.928617,50.055314,200.09
19.928687,50.055526,199.13
19.928589,50.055321,201.05
19.929112,50.056213,200.09
19.928586,50.056042,200.09
19.928923,50.056023,219.32
19.929531,50.056642,211.15
19.931430,50.057760,211.63
19.931901,50.058314,211.15
19.934831,50.059319,214.51
19.936189,50.059439,215.95
19.936910,50.059116,217.40
19.941417,50.058992,212.11
19.944203,50.061232,216.91
19.944922,50.062429,216.91
19.945352,50.069142,222.20
19.945209,50.072105,222.68
19.944930,50.072168,222.68
19.944884,50.073407,228.45
19.946314,50.074404,227.97
19.947454,50.075878,221.72
19.946457,50.074004,222.68
19.947216,50.073185,222.68
19.947127,50.073586,221.24
19.949556,50.070989,218.84
19.950015,50.069167,218.84
19.951485,50.068461,217.40
19.949870,50.069221,212.59
19.950132,50.069061,212.11
19.949499,50.068662,213.07
19.949148,50.068679,213.07
19.948906,50.068445,211.63
19.950028,50.068893,210.19
19.949776,50.069270,209.70
19.948940,50.069089,208.74
19.948652,50.069408,210.19
19.946034,50.069385,210.19
19.945559,50.070485,210.19
19.945148,50.070442,214.99
19.945313,50.069201,215.95
19.946519,50.069119,215.95
19.946783,50.069434,215.47
19.946272,50.069264,216.43
19.946758,50.069295,216.43
19.946814,50.069055,226.53
19.948449,50.069141,226.53
19.948659,50.068983,226.53
19.948890,50.069082,225.57
19.948716,50.070872,215.47
19.948966,50.070726,215.47
19.949441,50.068626,210.67
19.948736,50.068538,211.15
19.948939,50.068445,209.22
19.949023,50.068799,209.22
19.948902,50.068688,211.63
